timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1528106714.655731,0.288509,-1.479028,-2.293854,-0.123896,-0.060146,0.006580,0.026061,0.995792,-0.087808,-0.053359,-0.097172,-0.013129,-12.759300,34.521988,5.845276,,,,,,,
1528106714.675811,0.294968,-1.481358,-2.286519,-0.113212,-0.030057,-0.003826,0.025951,0.996003,-0.085414,-0.042187,-0.095307,-0.007054,-12.842312,34.527107,5.645630,,,,,,,
1528106714.695892,0.296564,-1.483110,-2.284370,-0.064635,-0.029715,-0.023570,0.025577,0.996158,-0.083703,-0.011234,-0.080081,0.009316,-12.962816,34.511322,5.997314,,,,,,,
1528106714.715942,0.288178,-1.483347,-2.292163,0.041926,-0.031099,-0.042621,0.024808,0.996179,-0.083690,0.024661,-0.043283,0.035762,-13.056969,34.464710,5.910919,,,,,,,
1528106714.736022,0.270471,-1.481481,-2.309574,0.148205,-0.008899,-0.051912,0.023820,0.996014,-0.085910,0.025573,0.011295,0.023669,-12.981022,34.530304,5.712067,,,,,,,
1528106714.756103,0.248344,-1.477946,-2.332210,0.218819,0.041990,-0.057196,0.022779,0.995692,-0.089831,-0.018247,0.087254,-0.029431,-12.882996,34.589207,5.672913,,,,,,,
1528106714.776153,0.227242,-1.474072,-2.354800,0.191660,0.076100,-0.049845,0.021748,0.995326,-0.094053,-0.077138,0.151448,-0.091662,-13.128468,34.548725,5.470764,,,,,,,
1528106714.796234,0.217158,-1.471838,-2.366577,0.087163,0.086076,-0.028581,0.021278,0.995108,-0.096439,-0.078071,0.126825,-0.101178,-13.071953,34.614532,5.361969,,,,,,,
1528106714.816314,0.210977,-1.470910,-2.374627,0.041035,0.084671,-0.031288,0.020874,0.995016,-0.097469,-0.021820,0.009989,-0.055592,-13.028991,34.696392,5.414246,,,,,,,
1528106714.836364,0.205238,-1.470832,-2.381392,-0.005776,0.025375,-0.035394,0.020331,0.995008,-0.097666,0.017770,-0.096952,-0.049277,-13.041262,34.703617,5.226990,,,,,,,
1528106714.856445,0.197876,-1.471689,-2.389057,-0.053795,0.015376,-0.053155,0.019444,0.995093,-0.096976,0.021755,-0.191077,-0.043740,-13.095001,34.405090,5.335907,,,,,,,
1528106714.876525,0.186586,-1.473446,-2.400828,-0.087803,0.022625,-0.083493,0.018023,0.995265,-0.095469,0.001173,-0.261302,-0.035085,-13.298507,34.388393,5.428986,,,,,,,
1528106714.896575,0.173572,-1.475765,-2.413975,-0.109052,-0.024693,-0.077592,0.016380,0.995488,-0.093418,0.009804,-0.286061,-0.003216,-13.345956,34.502464,5.359192,,,,,,,
1528106714.916656,0.176852,-1.477735,-2.407507,-0.090907,-0.242105,0.117274,0.016341,0.995673,-0.091432,0.080339,-0.236991,0.078492,-13.272352,34.480309,5.598816,,,,,,,
1528106714.936736,0.253376,-1.477060,-2.324497,-0.049230,-0.333862,0.502553,0.023452,0.995610,-0.090567,0.153856,0.104671,0.161750,-13.151838,34.539494,5.595184,,,,,,,
1528106714.956787,0.364641,-1.479361,-2.206030,-0.436424,-0.270206,0.439352,0.032545,0.995823,-0.085261,0.216844,0.534176,0.060817,-12.651340,34.650112,5.846680,,,,,,,
1528106714.976867,0.453954,-1.485088,-2.117216,-0.313184,0.233328,0.132200,0.037517,0.996329,-0.076888,0.280156,0.434716,0.014144,-12.403492,34.719067,6.127106,,,,,,,
1528106714.996948,0.482439,-1.486303,-2.097781,0.017155,0.551892,0.006331,0.039129,0.996433,-0.074714,0.190043,0.057660,-0.048760,-12.314418,34.831509,6.263947,,,,,,,
1528106715.016998,0.483537,-1.485565,-2.108816,0.035615,0.595962,-0.030659,0.039553,0.996370,-0.075323,0.079221,-0.145784,-0.008067,-12.446058,34.742302,5.961517,,,,,,,
1528106715.037078,0.500414,-1.486011,-2.100724,-0.074471,0.318635,0.064931,0.040604,0.996408,-0.074252,-0.082444,-0.247201,0.067370,-12.532903,34.658401,5.945312,,,,,,,
1528106715.057159,0.546670,-1.486557,-2.056559,-0.127709,0.019211,0.176070,0.043711,0.996454,-0.071830,-0.210261,-0.225687,0.094779,-12.340705,34.796787,6.012085,,,,,,,
1528106715.077209,0.588795,-1.486577,-2.014157,-0.063638,0.011079,0.125430,0.046686,0.996456,-0.069909,-0.141138,-0.040431,0.059625,-12.232885,34.761402,6.232300,,,,,,,
1528106715.097289,0.600645,-1.485724,-2.004357,0.052743,0.174817,0.014304,0.047991,0.996383,-0.070051,-0.090181,0.185898,0.011655,-12.270350,34.751247,6.089233,,,,,,,
1528106715.117340,0.582551,-1.485145,-2.029198,0.098125,0.429150,-0.130358,0.047033,0.996334,-0.071389,0.015193,0.271061,0.046670,-12.381248,34.820015,5.908539,,,,,,,
1528106715.137420,0.536078,-1.485421,-2.087498,0.120958,0.651168,-0.259418,0.043524,0.996358,-0.073259,0.076929,0.177180,0.128771,-12.620300,35.055485,6.008026,,,,,,,
1528106715.157501,0.482527,-1.486584,-2.155624,0.071283,0.744064,-0.283050,0.039002,0.996456,-0.074457,0.030990,0.037067,0.149255,-12.601364,34.776508,5.741852,,,,,,,
1528106715.177551,0.435449,-1.487219,-2.219352,0.117907,0.878417,-0.219667,0.035189,0.996509,-0.075636,-0.044466,-0.076328,0.178206,-13.037715,34.779079,5.253204,,,,,,,
1528106715.197631,0.404504,-1.484685,-2.269024,0.259915,0.915928,-0.095732,0.033825,0.996295,-0.079010,-0.103405,-0.089053,0.150879,-13.065653,34.795033,5.052551,,,,,,,
1528106715.217712,0.377175,-1.479331,-2.312824,0.335980,0.739606,-0.078665,0.033620,0.995820,-0.084869,-0.083654,-0.007951,0.100799,-13.366789,34.483505,4.762329,,,,,,,
1528106715.237762,0.349672,-1.474678,-2.355029,0.249442,0.755049,-0.119226,0.032861,0.995384,-0.090116,-0.007578,0.059807,0.103101,-13.384881,34.590225,4.225128,,,,,,,
1528106715.257842,0.320820,-1.471976,-2.401867,0.182641,0.964646,-0.203421,0.031097,0.995121,-0.093580,0.063279,0.062359,0.166624,-13.754662,34.523529,3.891205,,,,,,,
1528106715.277923,0.283714,-1.469980,-2.459942,0.197960,1.035487,-0.259565,0.028160,0.994922,-0.096578,0.084953,0.012066,0.192983,-14.023027,34.718658,3.587585,,,,,,,
1528106715.297973,0.241655,-1.467162,-2.521424,0.235429,0.887824,-0.261000,0.024746,0.994635,-0.100400,0.095097,-0.035315,0.172376,-14.152552,34.467575,3.158264,,,,,,,
1528106715.318054,0.202709,-1.463456,-2.575938,0.255507,0.688595,-0.221193,0.021560,0.994245,-0.104899,0.104523,-0.073865,0.140330,-14.302113,34.540726,2.709534,,,,,,,
1528106715.338134,0.171171,-1.458865,-2.619819,0.289057,0.559143,-0.178695,0.019019,0.993742,-0.110027,0.110436,-0.067625,0.133601,-14.759180,34.578819,2.351715,,,,,,,
1528106715.358184,0.146922,-1.453041,-2.654778,0.350109,0.513499,-0.145031,0.017193,0.993075,-0.116181,0.101871,-0.006625,0.163178,-14.712614,34.406693,1.940552,,,,,,,
1528106715.378265,0.128046,-1.446029,-2.684368,0.397014,0.532065,-0.128306,0.015887,0.992227,-0.123391,0.095975,0.033851,0.200906,-14.954887,34.554749,1.684540,,,,,,,
1528106715.398345,0.112535,-1.438140,-2.710873,0.434531,0.534480,-0.124628,0.014850,0.991214,-0.131400,0.083859,0.006375,0.221763,-15.128682,34.621758,1.288422,,,,,,,
1528106715.418395,0.099682,-1.429011,-2.734205,0.504375,0.489966,-0.106905,0.014060,0.989965,-0.140580,0.076898,-0.040594,0.207536,-15.418930,34.322247,0.821350,,,,,,,
1528106715.438476,0.092505,-1.418627,-2.750889,0.545778,0.463481,-0.058389,0.014000,0.988445,-0.150909,0.063164,-0.046138,0.181869,-15.198428,34.390816,0.399933,,,,,,,
1528106715.458557,0.092764,-1.408132,-2.760637,0.539544,0.517048,-0.018570,0.014999,0.986799,-0.161228,0.046662,-0.024153,0.186344,-15.411517,34.589016,0.097076,,,,,,,
1528106715.478607,0.098192,-1.397541,-2.766620,0.550644,0.592172,-0.000895,0.016898,0.985029,-0.171538,0.043420,0.006625,0.227247,-15.552761,34.400669,-0.653992,,,,,,,
1528106715.498687,0.105344,-1.387563,-2.772175,0.481605,0.651704,-0.005682,0.019157,0.983260,-0.181179,0.036553,0.030778,0.255383,-15.350458,34.370899,-1.074768,,,,,,,
1528106715.518768,0.115432,-1.379909,-2.776305,0.342299,0.747184,0.008142,0.021850,0.981836,-0.188447,0.038437,0.060354,0.270555,-15.443025,34.416328,-1.729340,,,,,,,
1528106715.538818,0.130520,-1.375594,-2.778136,0.161070,0.897026,-0.000714,0.025242,0.981008,-0.192296,0.021389,0.097239,0.277196,-15.290420,34.482132,-2.073761,,,,,,,
1528106715.558898,0.149754,-1.373443,-2.778435,0.120531,0.997504,0.012194,0.029250,0.980589,-0.193861,0.026337,0.142580,0.322492,-15.485561,34.511723,-2.377350,,,,,,,
1528106715.578979,0.166840,-1.370031,-2.781157,0.221026,0.957482,-0.016776,0.033114,0.979914,-0.196632,0.084745,0.192480,0.391365,-15.540577,34.445972,-2.784607,,,,,,,
1528106715.599029,0.173027,-1.365674,-2.790352,0.236196,0.579161,-0.088255,0.035065,0.979036,-0.200628,0.155807,0.215102,0.330267,-15.377662,34.701847,-3.017914,,,,,,,
1528106715.619110,0.153873,-1.363327,-2.814584,0.081625,0.037698,-0.317877,0.031568,0.978555,-0.203533,0.354281,0.229041,0.191860,-15.418039,34.416641,-3.249847,,,,,,,
1528106715.639189,0.107373,-1.365477,-2.860717,-0.121764,-0.032459,-0.575445,0.021847,0.978996,-0.202687,0.459583,0.156762,0.129338,-15.597317,34.469692,-3.115417,,,,,,,
1528106715.659239,0.053389,-1.371547,-2.917876,-0.346295,0.170670,-0.583460,0.010561,0.980215,-0.197632,0.210783,-0.016165,0.137833,-16.055416,34.260365,-3.072693,,,,,,,
1528106715.679320,0.010253,-1.382286,-2.966645,-0.604664,0.228907,-0.397908,0.001921,0.982284,-0.187365,-0.038313,-0.165115,0.068728,-16.612427,34.197338,-2.724121,,,,,,,
1528106715.699400,-0.017439,-1.396951,-2.996218,-0.810706,-0.043713,-0.193221,-0.003016,0.984927,-0.172921,-0.129064,-0.205691,-0.037467,-17.024748,34.199543,-2.473694,,,,,,,
1528106715.719450,-0.035305,-1.414936,-3.009766,-0.958149,-0.306281,-0.040210,-0.005478,0.987878,-0.155106,-0.161590,-0.202417,-0.122711,-17.339170,34.220684,-1.595306,,,,,,,
1528106715.739531,-0.048927,-1.436257,-3.015211,-1.119051,-0.480000,0.031793,-0.006559,0.990963,-0.133942,-0.196872,-0.087429,-0.204895,-17.316772,34.236012,-0.858093,,,,,,,
1528106715.759611,-0.058101,-1.460496,-3.012220,-1.244502,-0.674901,0.112671,-0.006390,0.993923,-0.109851,-0.211414,0.012074,-0.247860,-17.473406,34.210987,0.189880,,,,,,,
1528106715.779662,-0.068351,-1.485378,-3.005344,-1.228433,-0.944932,0.083542,-0.005823,0.996354,-0.085062,-0.144049,0.091765,-0.244650,-17.345591,34.282169,1.392365,,,,,,,
1528106715.799742,-0.113752,-1.510022,-3.029142,-1.217502,-1.174278,0.017119,-0.006886,0.998154,-0.060271,-0.026592,0.211136,-0.232255,-17.133425,34.345634,4.000458,,,,,,,
1528106715.819823,-0.199676,-1.534070,-3.090048,-1.224206,-1.247201,0.072286,-0.007258,0.999326,-0.035863,0.034952,0.373874,-0.249919,-17.125095,34.327370,5.445831,,,,,,,
1528106715.839873,-0.396494,-1.560093,3.016935,-1.358209,-0.843965,0.267679,-0.003970,0.999943,-0.009484,0.126804,0.429256,-0.278206,-16.798866,33.977257,6.736206,,,,,,,
1528106715.859953,2.873869,-1.553659,0.016783,-1.173184,-0.553120,0.508054,0.004464,0.999853,0.016275,0.173880,0.285303,-0.243005,-16.402451,34.136700,7.888763,,,,,,,
1528106715.880034,2.636732,-1.531428,-0.208339,-0.759492,-0.625068,0.845508,0.018980,0.999225,0.034345,0.201769,-0.000385,-0.138349,-15.801327,34.237770,8.992157,,,,,,,
1528106715.900084,2.436068,-1.509327,-0.396457,-0.601040,-0.648511,1.054922,0.039783,0.998111,0.046706,0.283657,-0.138950,-0.025954,-14.870449,34.189400,9.609680,,,,,,,
1528106715.920164,2.340260,-1.484925,-0.477704,-0.762101,-0.795461,1.044664,0.061564,0.996315,0.059632,0.265707,-0.234414,-0.004213,-13.882204,34.044739,10.165497,,,,,,,
1528106715.940245,2.316487,-1.457981,-0.482704,-0.980767,-0.997524,0.950995,0.082667,0.993643,0.076350,0.193609,-0.280524,-0.031687,-12.980576,34.220058,11.289307,,,,,,,
1528106715.960295,2.327609,-1.430778,-0.450272,-1.126498,-1.059727,0.795842,0.101438,0.990214,0.095798,0.102420,-0.233210,-0.039936,-12.093941,34.284439,12.130005,,,,,,,
1528106715.980376,2.350062,-1.404711,-0.406505,-1.124689,-1.023321,0.640883,0.117592,0.986240,0.116159,-0.025353,-0.083392,-0.026483,-11.253834,34.308430,13.124207,,,,,,,
1528106716.000456,2.370059,-1.382555,-0.364027,-0.987032,-1.119954,0.426899,0.130453,0.982335,0.134122,-0.057043,0.012096,-0.018460,-10.509312,34.138386,14.062866,,,,,,,
1528106716.020506,2.383569,-1.366546,-0.327048,-0.710399,-1.129828,0.217221,0.139426,0.979213,0.147277,-0.043754,-0.027614,0.020769,-10.178218,33.914425,15.143158,,,,,,,
1528106716.040587,2.385652,-1.357818,-0.301252,-0.370720,-1.163893,0.042420,0.144977,0.977406,0.153780,-0.066715,-0.121556,0.042432,-9.621428,33.763779,15.797729,,,,,,,
1528106716.060637,2.380068,-1.355743,-0.283196,-0.125899,-1.130036,-0.137435,0.147233,0.976965,0.154437,-0.057512,-0.193151,0.060392,-9.414936,33.766048,16.034271,,,,,,,
1528106716.080717,2.379936,-1.358386,-0.261916,-0.039667,-0.974042,-0.319605,0.145472,0.977526,0.152549,-0.047251,-0.271044,0.086114,-9.405165,33.604610,16.276276,,,,,,,
1528106716.100798,2.392514,-1.363544,-0.230814,-0.030118,-0.841097,-0.456811,0.140106,0.978600,0.150671,-0.034591,-0.318993,0.137125,-9.326164,33.345112,16.680054,,,,,,,
1528106716.120848,2.414274,-1.369791,-0.191777,-0.045615,-0.805855,-0.519947,0.132726,0.979866,0.149114,0.007197,-0.369683,0.182002,-9.495955,33.316902,16.720337,,,,,,,
1528106716.140929,2.440687,-1.374845,-0.147122,-0.135777,-0.917970,-0.468150,0.125547,0.980863,0.148781,0.071566,-0.426511,0.167732,-9.777102,33.229553,17.007721,,,,,,,
1528106716.161009,2.465917,-1.376882,-0.100752,-0.245770,-1.032359,-0.377007,0.120503,0.981257,0.150341,0.172618,-0.355464,0.156956,-9.760504,33.007549,17.254089,,,,,,,
1528106716.181059,2.493250,-1.377039,-0.052413,-0.297630,-0.972703,-0.381585,0.116257,0.981288,0.153456,0.211655,-0.063975,0.161471,-9.619896,32.750500,17.650360,,,,,,,
1528106716.201140,2.522342,-1.375448,-0.001743,-0.390732,-1.055880,-0.283643,0.112651,0.980980,0.158044,0.157094,0.359871,0.075079,-9.323780,32.682133,18.119202,,,,,,,
1528106716.221220,2.533598,-1.370278,0.031894,-0.354941,-1.094133,-0.047972,0.113760,0.979964,0.163463,0.149286,0.633531,0.062657,-9.214788,32.706383,18.501587,,,,,,,
1528106716.241270,2.514182,-1.367921,0.034597,0.054132,-1.067556,0.103753,0.118268,0.979491,0.163093,0.222781,0.433045,0.194695,-8.768292,32.614666,18.862183,,,,,,,
1528106716.261351,2.468858,-1.370929,0.007551,0.421561,-0.829070,0.135212,0.123699,0.980093,0.155262,0.258716,0.334375,0.342465,-8.387309,32.522503,18.899048,,,,,,,
1528106716.281432,2.386650,-1.375675,-0.064457,0.738174,-0.442893,0.528612,0.132842,0.981024,0.141190,0.038575,0.580743,0.337600,-8.105805,33.090122,18.584961,,,,,,,
1528106716.301482,2.278338,-1.375741,-0.171531,0.729882,0.025608,0.848967,0.147277,0.981037,0.125961,-0.106109,0.610150,0.038132,-7.594193,33.389160,18.159760,,,,,,,
1528106716.321562,2.160276,-1.367065,-0.296979,0.721715,0.344057,1.232704,0.168158,0.979318,0.112464,-0.225638,0.537405,-0.161475,-6.933573,33.620098,17.832977,,,,,,,
1528106716.341643,2.047575,-1.349186,-0.415828,0.580618,0.002224,1.431373,0.195270,0.975545,0.100861,-0.396151,0.214290,0.046707,-5.924570,33.693321,17.039734,,,,,,,
1528106716.361693,1.943456,-1.334330,-0.518405,0.868637,-0.288535,0.901347,0.218172,0.972172,0.085289,-0.192750,-0.371678,-0.051414,-5.163342,34.059563,16.498718,,,,,,,
1528106716.381773,1.850985,-1.330088,-0.607903,0.928828,-0.230395,0.380128,0.229078,0.971169,0.065919,0.055224,-0.526421,-0.280244,-4.438106,34.610920,15.846893,,,,,,,
1528106716.401854,1.789033,-1.331530,-0.669000,0.530634,-0.098356,-0.103427,0.231351,0.971512,0.051306,0.098010,-0.368637,-0.331916,-3.983019,34.848358,15.172607,,,,,,,
1528106716.421904,1.781782,-1.340228,-0.671466,-0.127488,-0.331577,-0.566470,0.223445,0.973537,0.047856,-0.007503,-0.178813,-0.290730,-4.284224,34.945293,14.834656,,,,,,,
1528106716.441985,1.815656,-1.351344,-0.627799,-0.400137,-0.475071,-0.665819,0.211182,0.976017,0.052769,-0.177155,0.217343,-0.101063,-4.645070,34.937527,15.091064,,,,,,,
1528106716.462065,1.841560,-1.362098,-0.590156,-0.114119,-0.561956,-0.572936,0.199619,0.978301,0.055410,-0.431659,0.557892,0.012720,-4.711035,34.683491,15.404083,,,,,,,
1528106716.482115,1.836500,-1.374320,-0.584670,0.237412,-0.429753,-0.668546,0.188345,0.980761,0.051256,-0.462820,0.240156,-0.060640,-5.107256,34.610008,15.376221,,,,,,,
1528106716.502196,1.809527,-1.390976,-0.610901,0.552553,0.192078,-0.766162,0.173759,0.983876,0.042288,-0.273521,-0.143315,-0.042227,-5.476833,34.666744,15.143951,,,,,,,
1528106716.522276,1.775053,-1.409484,-0.656645,0.554601,0.699108,-0.841453,0.157251,0.987017,0.032574,-0.268579,-0.208010,-0.018337,-6.205445,34.719997,14.527618,,,,,,,
1528106716.542326,1.750244,-1.428299,-0.698684,0.460131,0.908528,-0.862841,0.139710,0.989864,0.025343,-0.333145,-0.129894,-0.042967,-6.931354,34.695320,14.156677,,,,,,,
1528106716.562407,1.726892,-1.446178,-0.742255,0.419781,1.043328,-0.799439,0.122757,0.992245,0.019319,-0.365189,-0.058743,-0.048540,-7.994297,34.566109,13.698944,,,,,,,
1528106716.582487,1.698919,-1.461593,-0.794481,0.401351,1.283365,-0.658132,0.108059,0.994043,0.013921,-0.336392,-0.027139,-0.017263,-8.848124,34.711582,13.102203,,,,,,,
1528106716.602537,1.654113,-1.473061,-0.868102,0.481143,1.487682,-0.456970,0.097200,0.995228,0.008117,-0.242433,-0.073582,0.031525,-9.653644,34.664680,12.487885,,,,,,,
1528106716.622618,1.556165,-1.481456,-0.996472,0.693749,1.479592,-0.372032,0.089168,0.996012,-0.001305,-0.085643,-0.058191,0.067970,-10.194979,34.632866,11.833435,,,,,,,
1528106716.642716,1.390084,-1.486411,-1.193028,0.888087,1.493879,-0.296822,0.082870,0.996442,-0.015141,0.038941,-0.030164,0.094135,-10.968778,34.733795,10.937897,,,,,,,
1528106716.662766,1.191427,-1.486050,-1.422591,0.933255,1.508163,-0.227701,0.078586,0.996411,-0.031331,0.102353,-0.012784,0.100529,-11.516408,34.867935,9.976410,,,,,,,
1528106716.682846,1.011903,-1.481446,-1.633552,0.909015,1.539087,-0.195717,0.075617,0.996011,-0.047291,0.131003,-0.023675,0.113957,-12.007414,35.027462,8.994537,,,,,,,
1528106716.702927,0.862393,-1.473755,-1.815085,0.889278,1.580756,-0.185022,0.073549,0.995295,-0.063014,0.118071,-0.063838,0.124751,-12.340743,35.196682,8.003082,,,,,,,
1528106716.722977,0.760597,-1.465033,-1.951707,0.727110,1.815441,-0.133245,0.072749,0.994412,-0.076450,0.094121,-0.117841,0.163197,-12.646288,35.183727,6.766571,,,,,,,
1528106716.743057,0.726755,-1.456337,-2.027152,0.531910,2.168935,0.085746,0.075866,0.993457,-0.085330,0.030045,-0.208682,0.212558,-12.895416,35.201046,5.747284,,,,,,,
1528106716.763138,0.748315,-1.444120,-2.050063,0.563878,2.158565,0.434970,0.085943,0.991987,-0.092565,-0.060430,-0.371809,0.226080,-13.301045,35.183323,4.669525,,,,,,,
1528106716.783188,0.785800,-1.427111,-2.051566,0.638515,1.805424,0.645822,0.101276,0.989695,-0.101195,-0.151355,-0.425669,0.178786,-13.022305,35.367615,3.738800,,,,,,,
1528106716.803269,0.815289,-1.410618,-2.053125,0.516199,1.393934,0.512561,0.116085,0.987199,-0.109344,-0.086788,-0.128861,0.115143,-12.336354,35.575901,2.712433,,,,,,,
1528106716.823349,0.830116,-1.399970,-2.059932,0.352284,0.859898,0.255041,0.125444,0.985445,-0.114698,0.093932,0.232298,0.263548,-12.152058,35.556305,1.924866,,,,,,,
1528106716.843399,0.821583,-1.394129,-2.079303,0.316959,0.366449,-0.002837,0.128675,0.984435,-0.119684,0.256945,0.363054,0.510202,-11.709489,35.456257,1.309967,,,,,,,
1528106716.863480,0.785548,-1.392359,-2.120095,0.299973,0.104665,-0.297737,0.125512,0.984122,-0.125475,0.405539,0.311761,0.548952,-11.697701,35.586853,0.991608,,,,,,,
1528106716.883560,0.735321,-1.398444,-2.170963,-0.080593,-0.062211,-0.670361,0.115034,0.985184,-0.127173,0.533144,0.200012,0.261679,-11.835495,35.560421,0.575653,,,,,,,
1528106716.903610,0.687310,-1.415753,-2.218087,-0.578526,-0.063738,-0.935397,0.097961,0.988005,-0.119345,0.479233,0.022035,0.075537,-12.244898,35.451782,0.473785,,,,,,,
1528106716.923691,0.642361,-1.439369,-2.262486,-0.797099,-0.050317,-0.977570,0.078493,0.991376,-0.104907,0.211927,-0.149274,0.088580,-12.974139,35.267006,0.727173,,,,,,,
1528106716.943772,0.592834,-1.465494,-2.308557,-0.980132,-0.303547,-0.980121,0.058705,0.994461,-0.087142,-0.003422,-0.245224,-0.013231,-13.506016,35.113026,1.368958,,,,,,,
1528106716.963822,0.532946,-1.493805,-2.358759,-1.117043,-0.549985,-0.900739,0.039051,0.997038,-0.066202,-0.207524,-0.247312,-0.129522,-14.129049,34.892769,2.050415,,,,,,,
1528106716.983902,0.518517,-1.521353,-2.364093,-1.214285,-0.330811,-0.553948,0.024457,0.998778,-0.042862,-0.494550,-0.198149,-0.232650,-14.774288,34.589954,3.018646,,,,,,,
1528106717.003952,0.844360,-1.543932,-2.033836,-1.287693,-0.212163,-0.011574,0.019973,0.999639,-0.017746,-0.623107,-0.073324,-0.413269,-15.413133,34.178925,4.638428,,,,,,,
1528106717.024033,1.886665,-1.545031,-0.981769,-1.260084,-0.658866,0.309493,0.024337,0.999668,0.007954,-0.442107,0.132534,-0.574970,-15.008156,34.087635,5.903351,,,,,,,
1528106717.044113,2.336905,-1.527965,-0.508530,-1.028360,-1.479427,0.233905,0.030787,0.999083,0.029621,-0.174341,0.496813,-0.548206,-14.506079,34.046165,6.809784,,,,,,,
1528106717.064163,2.600676,-1.509783,-0.205022,-1.406802,-2.139423,-0.223835,0.031362,0.998139,0.052211,0.251337,0.931747,-0.609905,-14.156013,33.931927,8.055695,,,,,,,
1528106717.084244,2.806703,-1.479004,0.040230,-1.923131,-1.780761,-0.082551,0.030110,0.995790,0.086525,0.529399,1.015212,-0.455864,-13.709930,33.901825,9.810730,,,,,,,
1528106717.104325,2.849806,-1.445029,0.110114,-1.456658,-0.985086,0.310654,0.036073,0.992102,0.120099,0.561934,0.413538,-0.308529,-13.310069,33.687962,11.316986,,,,,,,
1528106717.124375,2.762882,-1.425529,0.035551,-0.268295,-0.503512,1.156078,0.053508,0.989467,0.134470,0.493703,-0.300579,0.149252,-12.250839,33.722164,11.636780,,,,,,,
1528106717.144455,2.559132,-1.419250,-0.165138,0.667980,-0.176147,1.488164,0.083026,0.988539,0.126048,0.442120,-0.423460,0.249227,-11.055242,34.305244,11.789215,,,,,,,
1528106717.164536,2.390887,-1.410794,-0.332423,0.183486,-0.180836,1.101267,0.108662,0.987227,0.116476,0.327999,-0.390212,0.039134,-9.933767,34.352207,11.242218,,,,,,,
